property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,is_rural,land_size,land_unit,is_retirement,url,price_int,nearest_station
16070171,2614/350 William Street,MELBOURNE,VIC,3000,-37.8112335,144.956482,$315 per week,1,1,0,Apartment / Unit / Flat,False,55,m²,False,https://www.domain.com.au/2614-350-william-street-melbourne-vic-3000-16070171,315.0,"[144.956482, -37.8112335]"
9456525,308/65 Elizabeth Street,MELBOURNE,VIC,3000,-37.8167839,144.964066,$295.00 per week,0,1,0,Studio,False,0,m²,False,https://www.domain.com.au/308-65-elizabeth-street-melbourne-vic-3000-9456525,295.0,"[144.964066, -37.8167839]"
14536234,1215/39 Lonsdale Street,MELBOURNE,VIC,3000,-37.8099251,144.97113,$420/w,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1215-39-lonsdale-street-melbourne-vic-3000-14536234,420.0,"[144.97113, -37.8099251]"
14620499,1506B/639 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.8141937,144.952164,$520/w,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1506b-639-little-lonsdale-street-melbourne-vic-3000-14620499,520.0,"[144.952164, -37.8141937]"
14781517,2707B/639 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.8141937,144.952164,$520/w,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2707b-639-little-lonsdale-street-melbourne-vic-3000-14781517,520.0,"[144.952164, -37.8141937]"
16060158,907/270 King Street,MELBOURNE,VIC,3000,-37.81375,144.955032,$500 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/907-270-king-street-melbourne-vic-3000-16060158,500.0,"[144.955032, -37.81375]"
16060673,135 Abekcett Street,MELBOURNE,VIC,3000,-37.8097878,144.959641,$270 per month,0,1,1,Car Space,False,0,m²,False,https://www.domain.com.au/135-abekcett-street-melbourne-vic-3000-16060673,270.0,"[144.959641, -37.8097878]"
16060968,2803/318 Russell Street,MELBOURNE,VIC,3000,-37.80917,144.9668,$720 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2803-318-russell-street-melbourne-vic-3000-16060968,720.0,"[144.9668, -37.80917]"
16061300,2105/39 Lonsdale Street,MELBOURNE,VIC,3000,-37.8099251,144.97113,$440 pw,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2105-39-lonsdale-street-melbourne-vic-3000-16061300,440.0,"[144.97113, -37.8099251]"
16062474,910/181 ABeckett Street,MELBOURNE,VIC,3000,-37.8101578,144.958191,$380.00,1,1,0,Studio,False,0,m²,False,https://www.domain.com.au/910-181-abeckett-street-melbourne-vic-3000-16062474,380.0,"[144.958191, -37.8101578]"
16062522,201/108 Flinders Street,MELBOURNE,VIC,3000,-37.8161926,144.971191,$400 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/201-108-flinders-street-melbourne-vic-3000-16062522,400.0,"[144.971191, -37.8161926]"
16062567,2803/483 Swanston Street,MELBOURNE,VIC,3000,-37.8072166,144.962341,$600 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2803-483-swanston-street-melbourne-vic-3000-16062567,600.0,"[144.962341, -37.8072166]"
16063319,4501/33 Rose Lane,MELBOURNE,VIC,3000,-37.8150139,144.953873,$420 Per Week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4501-33-rose-lane-melbourne-vic-3000-16063319,420.0,"[144.953873, -37.8150139]"
16063430,1016/233 Collins St,MELBOURNE,VIC,3000,-37.8160057,144.966171,$460,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1016-233-collins-st-melbourne-vic-3000-16063430,460.0,"[144.966171, -37.8160057]"
16064139,5803/370 Queen Street,MELBOURNE,VIC,3000,-37.81013,144.958771,$580,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5803-370-queen-street-melbourne-vic-3000-16064139,580.0,"[144.958771, -37.81013]"
16065076,120 Abekcett Street,MELBOURNE,VIC,3000,-37.8093071,144.959732,$280 per month,0,1,1,Car Space,False,0,m²,False,https://www.domain.com.au/120-abekcett-street-melbourne-vic-3000-16065076,280.0,"[144.959732, -37.8093071]"
16065416,1306/618 Lonsdale Street,MELBOURNE,VIC,3000,-37.81425,144.953979,$515 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1306-618-lonsdale-street-melbourne-vic-3000-16065416,515.0,"[144.953979, -37.81425]"
